partition_id,parent_id,depth,status,dimension,facet_id,reported_count,checked_at,url,validation_error
"93cc2714-e4de-470d-a34a-f88385da685b","31636218-c00d-4cd5-86cf-9b8f3a808868",2,"pending","INDUSTRY","59",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:59,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:100506914,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"cea5466d-dd5f-49ba-ace0-041ce5c8c744","31636218-c00d-4cd5-86cf-9b8f3a808868",2,"pending","INDUSTRY","60",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:60,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:100506914,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"c1a29d81-48ac-489b-b400-1d1a8cda4fd1","31636218-c00d-4cd5-86cf-9b8f3a808868",2,"pending","INDUSTRY","61",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:61,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:100506914,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"b809f38e-1aea-4dc0-a320-1dba39c674b6","31636218-c00d-4cd5-86cf-9b8f3a808868",2,"pending","INDUSTRY","62",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:62,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:100506914,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"0752e804-37bd-4211-b205-8ca9dd7c9662","31636218-c00d-4cd5-86cf-9b8f3a808868",2,"pending","INDUSTRY","63",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:63,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:100506914,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"5dc6ad4a-ceb4-4174-a80e-90bbf2be27e6","31636218-c00d-4cd5-86cf-9b8f3a808868",2,"pending","INDUSTRY","64",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:64,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:100506914,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"e50ab3d3-73ce-4863-960b-9a026f301c96","31636218-c00d-4cd5-86cf-9b8f3a808868",2,"pending","INDUSTRY","65",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:65,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:100506914,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"97afff0c-8886-4f83-b217-d114804bfb4d","31636218-c00d-4cd5-86cf-9b8f3a808868",2,"pending","INDUSTRY","66",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:66,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:100506914,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"0ce6ea4c-57d1-4613-af69-beb59da7bb68","31636218-c00d-4cd5-86cf-9b8f3a808868",2,"pending","INDUSTRY","67",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:67,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:100506914,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"2108658b-3159-4ac9-8d5f-5a90b698ed66","31636218-c00d-4cd5-86cf-9b8f3a808868",2,"pending","INDUSTRY","68",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:68,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:100506914,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"cb93aaa5-51c5-488c-89ec-827587c9f1ab","31636218-c00d-4cd5-86cf-9b8f3a808868",2,"pending","INDUSTRY","69",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:69,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:100506914,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"74c34e05-96ab-4e9a-a560-1ba63403a7a6","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","1",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:1,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"48ddcf6b-9fbc-4280-8aca-e5f07662aca4","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","3",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:3,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"56676748-e92c-46e6-99bd-e123e9b05eb0","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","4",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:4,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"6a146c7d-f91b-4a75-96e6-fae94ea9f6a7","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","5",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:5,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"25ff4898-279c-43c9-86f2-8b8095ef78c0","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","6",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:6,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"aba2e51a-5c1b-4b55-a97d-35cd685502aa","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","7",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:7,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"de198bf8-f30e-43e3-a2b5-66d5181cbc4f","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","8",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:8,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"d23702ce-be62-4378-b7ce-3bb089a700be","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","9",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:9,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"0481a196-c27c-4a48-87d7-d4fa036a4284","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","10",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:10,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"ae91ff37-3943-4530-9b78-0b198914c09d","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","11",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:11,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"1091c0b7-c418-465f-883f-9dc9ea33f62a","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","12",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:12,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"92f3c3ef-e91e-4146-ac33-324e6f868cac","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","13",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:13,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"0d88c90d-a41f-4c41-a279-833e9d3e2df1","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","14",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:14,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"82a88c99-458a-44cd-af41-b50bf102e1f9","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","15",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:15,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"0b2af16a-8ea2-4c76-b053-f2e46aba8be7","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","16",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:16,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"8e6f4734-326e-40ac-a66b-ff7230d7b169","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","17",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:17,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"ae6df2b8-ca89-4bf3-8e3f-a4fbbf33e96a","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","18",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:18,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
"5a717f6c-7e73-4abb-9563-ada015037515","af3d56f6-2fc9-426a-a7d2-b7f317597aa3",2,"pending","INDUSTRY","19",,"","https://www.linkedin.com/sales/search/people?query=(recentSearchParam:(id:5752546450,doLogHistory:true),filters:List((type:INDUSTRY,values:List((id:19,selectionType:INCLUDED))),(type:GEOGRAPHY,values:List((id:102221843,selectionType:INCLUDED))),(type:FOLLOWS_YOUR_COMPANY,values:List((id:CF,text:Following%2520your%2520company,selectionType:INCLUDED))),(type:RECENTLY_CHANGED_JOBS,values:List((id:RPC,text:Changed%2520jobs,selectionType:INCLUDED))),(type:RELATIONSHIP,values:List((id:O,text:3rd%252B%2520degree%2520connections,selectionType:INCLUDED))),(type:POSTED_ON_LINKEDIN,values:List((id:RPOL,text:Posted%2520on%2520LinkedIn,selectionType:INCLUDED)))))&sessionId=7PDP%2FfqwRIe1fIP96wVAIg%3D%3D&viewAllFilters=true",""
